Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
09/25/2026 21:27:54,System.Runtime,Time paused by GC (ms / 2 sec),Rate,34.200000000000045
09/25/2026 21:27:54,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:54,System.Runtime,Gen 1 Size (B),Metric,2194048
09/25/2026 21:27:54,System.Runtime,Gen 2 Size (B),Metric,40895264
09/25/2026 21:27:54,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:54,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:54,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:54,System.Runtime,IL Bytes Jitted (B),Metric,2653646
09/25/2026 21:27:54,System.Runtime,Number of Methods Jitted,Metric,28315
09/25/2026 21:27:54,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,80.4239000000016
09/25/2026 21:27:56,System.Runtime,CPU Usage (%),Metric,7.2265625
09/25/2026 21:27:56,System.Runtime,Working Set (MB),Metric,566.43584
09/25/2026 21:27:56,System.Runtime,GC Heap Size (MB),Metric,91.6616
09/25/2026 21:27:56,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:56,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:56,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:56,System.Runtime,Gen 0 GC Budget (MB),Metric,5
09/25/2026 21:27:56,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:56,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,130
09/25/2026 21:27:56,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:56,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,423
09/25/2026 21:27:56,System.Runtime,Allocation Rate (B / 2 sec),Rate,6663656
09/25/2026 21:27:56,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:56,System.Runtime,GC Fragmentation (%),Metric,1.8643383714008854
09/25/2026 21:27:56,System.Runtime,GC Committed Bytes (MB),Metric,100.007936
09/25/2026 21:27:56,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:27:56,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:27:56,System.Runtime,Time paused by GC (ms / 2 sec),Rate,3.548000000000002
09/25/2026 21:27:56,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:56,System.Runtime,Gen 1 Size (B),Metric,2411584
09/25/2026 21:27:56,System.Runtime,Gen 2 Size (B),Metric,40895264
09/25/2026 21:27:56,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:56,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:56,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:56,System.Runtime,IL Bytes Jitted (B),Metric,2659014
09/25/2026 21:27:56,System.Runtime,Number of Methods Jitted,Metric,28362
09/25/2026 21:27:56,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,31.791599999998652
09/25/2026 21:27:58,System.Runtime,CPU Usage (%),Metric,4.1015625
09/25/2026 21:27:58,System.Runtime,Working Set (MB),Metric,565.522432
09/25/2026 21:27:58,System.Runtime,GC Heap Size (MB),Metric,89.08148
09/25/2026 21:27:58,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:58,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:58,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:58,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:58,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:58,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,107
09/25/2026 21:27:58,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,418
09/25/2026 21:27:58,System.Runtime,Allocation Rate (B / 2 sec),Rate,1194784
09/25/2026 21:27:58,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:58,System.Runtime,GC Fragmentation (%),Metric,1.8677501363588336
09/25/2026 21:27:58,System.Runtime,GC Committed Bytes (MB),Metric,100.007936
09/25/2026 21:27:58,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:58,System.Runtime,% Time in GC since last GC (%),Metric,5
09/25/2026 21:27:58,System.Runtime,Time paused by GC (ms / 2 sec),Rate,13.909999999999968
09/25/2026 21:27:58,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:58,System.Runtime,Gen 1 Size (B),Metric,4388344
09/25/2026 21:27:58,System.Runtime,Gen 2 Size (B),Metric,40895264
09/25/2026 21:27:58,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:58,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:58,System.Runtime,IL Bytes Jitted (B),Metric,2659070
09/25/2026 21:27:58,System.Runtime,Number of Methods Jitted,Metric,28364
09/25/2026 21:27:58,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.4040999999997439
09/25/2026 21:28:00,System.Runtime,CPU Usage (%),Metric,10.3515625
09/25/2026 21:28:00,System.Runtime,Working Set (MB),Metric,521.981952
09/25/2026 21:28:00,System.Runtime,GC Heap Size (MB),Metric,88.612904
09/25/2026 21:28:00,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:00,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:00,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:00,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:00,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:00,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,256
09/25/2026 21:28:00,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:00,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,413
09/25/2026 21:28:00,System.Runtime,Allocation Rate (B / 2 sec),Rate,7785120
09/25/2026 21:28:00,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:00,System.Runtime,GC Fragmentation (%),Metric,2.815481775551808
09/25/2026 21:28:00,System.Runtime,GC Committed Bytes (MB),Metric,100.728832
09/25/2026 21:28:00,System.Runtime,Exception Count (Count / 2 sec),Rate,9
09/25/2026 21:28:00,System.Runtime,% Time in GC since last GC (%),Metric,13
09/25/2026 21:28:00,System.Runtime,Time paused by GC (ms / 2 sec),Rate,27.134000000000015
09/25/2026 21:28:00,System.Runtime,Gen 0 Size (B),Metric,941864
09/25/2026 21:28:00,System.Runtime,Gen 1 Size (B),Metric,1852280
09/25/2026 21:28:00,System.Runtime,Gen 2 Size (B),Metric,41634696
09/25/2026 21:28:00,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:00,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:00,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:00,System.Runtime,IL Bytes Jitted (B),Metric,2668253
09/25/2026 21:28:00,System.Runtime,Number of Methods Jitted,Metric,28494
09/25/2026 21:28:00,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,144.47200000000157
09/25/2026 21:28:02,System.Runtime,CPU Usage (%),Metric,5.6640625
09/25/2026 21:28:02,System.Runtime,Working Set (MB),Metric,522.17856
09/25/2026 21:28:02,System.Runtime,GC Heap Size (MB),Metric,88.825896
09/25/2026 21:28:02,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:02,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:02,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:02,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:02,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:02,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,226
09/25/2026 21:28:02,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:02,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,303
09/25/2026 21:28:02,System.Runtime,Allocation Rate (B / 2 sec),Rate,212392
09/25/2026 21:28:02,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:02,System.Runtime,GC Fragmentation (%),Metric,2.815481775551808
09/25/2026 21:28:02,System.Runtime,GC Committed Bytes (MB),Metric,100.728832
09/25/2026 21:28:02,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:02,System.Runtime,% Time in GC since last GC (%),Metric,13
09/25/2026 21:28:02,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:02,System.Runtime,Gen 0 Size (B),Metric,941864
09/25/2026 21:28:02,System.Runtime,Gen 1 Size (B),Metric,1852280
09/25/2026 21:28:02,System.Runtime,Gen 2 Size (B),Metric,41634696
09/25/2026 21:28:02,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:02,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:02,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:02,System.Runtime,IL Bytes Jitted (B),Metric,2668253
09/25/2026 21:28:02,System.Runtime,Number of Methods Jitted,Metric,28494
09/25/2026 21:28:02,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,CPU Usage (%),Metric,6.25
09/25/2026 21:28:04,System.Runtime,Working Set (MB),Metric,522.371072
09/25/2026 21:28:04,System.Runtime,GC Heap Size (MB),Metric,89.071504
09/25/2026 21:28:04,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:04,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:28:04,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,292
09/25/2026 21:28:04,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:04,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,398
09/25/2026 21:28:04,System.Runtime,Allocation Rate (B / 2 sec),Rate,244936
09/25/2026 21:28:04,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:04,System.Runtime,GC Fragmentation (%),Metric,2.815481775551808
09/25/2026 21:28:04,System.Runtime,GC Committed Bytes (MB),Metric,100.728832
09/25/2026 21:28:04,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,% Time in GC since last GC (%),Metric,13
09/25/2026 21:28:04,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:04,System.Runtime,Gen 0 Size (B),Metric,941864
09/25/2026 21:28:04,System.Runtime,Gen 1 Size (B),Metric,1852280
09/25/2026 21:28:04,System.Runtime,Gen 2 Size (B),Metric,41634696
09/25/2026 21:28:04,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:04,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:04,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:04,System.Runtime,IL Bytes Jitted (B),Metric,2668350
09/25/2026 21:28:04,System.Runtime,Number of Methods Jitted,Metric,28496
09/25/2026 21:28:04,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.6988999999994121
09/25/2026 21:28:06,System.Runtime,CPU Usage (%),Metric,5.078125
09/25/2026 21:28:06,System.Runtime,Working Set (MB),Metric,504.037376
09/25/2026 21:28:06,System.Runtime,GC Heap Size (MB),Metric,89.35
09/25/2026 21:28:06,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:06,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:06,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:06,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:06,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:28:06,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,262
09/25/2026 21:28:06,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:06,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,407
09/25/2026 21:28:06,System.Runtime,Allocation Rate (B / 2 sec),Rate,277728
09/25/2026 21:28:06,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:06,System.Runtime,GC Fragmentation (%),Metric,2.815481775551808
09/25/2026 21:28:06,System.Runtime,GC Committed Bytes (MB),Metric,100.728832
09/25/2026 21:28:06,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:06,System.Runtime,% Time in GC since last GC (%),Metric,13
09/25/2026 21:28:06,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:06,System.Runtime,Gen 0 Size (B),Metric,941864
09/25/2026 21:28:06,System.Runtime,Gen 1 Size (B),Metric,1852280
09/25/2026 21:28:06,System.Runtime,Gen 2 Size (B),Metric,41634696
09/25/2026 21:28:06,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:06,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:06,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:06,System.Runtime,IL Bytes Jitted (B),Metric,2669566
09/25/2026 21:28:06,System.Runtime,Number of Methods Jitted,Metric,28515
09/25/2026 21:28:06,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,9.709399999999732
09/25/2026 21:28:08,System.Runtime,CPU Usage (%),Metric,6.0546875
09/25/2026 21:28:08,System.Runtime,Working Set (MB),Metric,501.116928
09/25/2026 21:28:08,System.Runtime,GC Heap Size (MB),Metric,86.918712
09/25/2026 21:28:08,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:08,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:08,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:08,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:08,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:28:08,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,292
09/25/2026 21:28:08,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:08,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,402
09/25/2026 21:28:08,System.Runtime,Allocation Rate (B / 2 sec),Rate,278256
09/25/2026 21:28:08,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:28:08,System.Runtime,GC Fragmentation (%),Metric,1.7752178514984993
09/25/2026 21:28:08,System.Runtime,GC Committed Bytes (MB),Metric,101.842944
09/25/2026 21:28:08,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:08,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:28:08,System.Runtime,Time paused by GC (ms / 2 sec),Rate,7.621999999999957
09/25/2026 21:28:08,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:08,System.Runtime,Gen 1 Size (B),Metric,2283408
09/25/2026 21:28:08,System.Runtime,Gen 2 Size (B),Metric,41634696
09/25/2026 21:28:08,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:08,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:08,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:08,System.Runtime,IL Bytes Jitted (B),Metric,2671734
09/25/2026 21:28:08,System.Runtime,Number of Methods Jitted,Metric,28550
09/25/2026 21:28:08,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,20.046399999999267
09/25/2026 21:28:10,System.Runtime,CPU Usage (%),Metric,15.8203125
09/25/2026 21:28:10,System.Runtime,Working Set (MB),Metric,580.845568
09/25/2026 21:28:10,System.Runtime,GC Heap Size (MB),Metric,92.848352
09/25/2026 21:28:10,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:10,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:10,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:10,System.Runtime,Gen 0 GC Budget (MB),Metric,2
09/25/2026 21:28:10,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:10,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,227
09/25/2026 21:28:10,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:10,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,422
09/25/2026 21:28:10,System.Runtime,Allocation Rate (B / 2 sec),Rate,11141808
09/25/2026 21:28:10,System.Runtime,Number of Active Timers,Metric,17
09/25/2026 21:28:10,System.Runtime,GC Fragmentation (%),Metric,4.05483802729649
09/25/2026 21:28:10,System.Runtime,GC Committed Bytes (MB),Metric,102.11328
09/25/2026 21:28:10,System.Runtime,Exception Count (Count / 2 sec),Rate,4
09/25/2026 21:28:10,System.Runtime,% Time in GC since last GC (%),Metric,2
09/25/2026 21:28:10,System.Runtime,Time paused by GC (ms / 2 sec),Rate,25.321000000000026
09/25/2026 21:28:10,System.Runtime,Gen 0 Size (B),Metric,2097008
09/25/2026 21:28:10,System.Runtime,Gen 1 Size (B),Metric,2733080
09/25/2026 21:28:10,System.Runtime,Gen 2 Size (B),Metric,43916224
09/25/2026 21:28:10,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:28:10,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:10,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:10,System.Runtime,IL Bytes Jitted (B),Metric,2701529
09/25/2026 21:28:10,System.Runtime,Number of Methods Jitted,Metric,28913
09/25/2026 21:28:10,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,293.1902000000009
09/25/2026 21:28:12,System.Runtime,CPU Usage (%),Metric,11.1328125
09/25/2026 21:28:12,System.Runtime,Working Set (MB),Metric,592.437248
09/25/2026 21:28:12,System.Runtime,GC Heap Size (MB),Metric,98.206704
09/25/2026 21:28:12,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:12,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:12,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:12,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:12,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:12,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,140
09/25/2026 21:28:12,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:12,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,441
09/25/2026 21:28:12,System.Runtime,Allocation Rate (B / 2 sec),Rate,7977776
09/25/2026 21:28:12,System.Runtime,Number of Active Timers,Metric,18
09/25/2026 21:28:12,System.Runtime,GC Fragmentation (%),Metric,1.567729386569622
09/25/2026 21:28:12,System.Runtime,GC Committed Bytes (MB),Metric,103.821312
09/25/2026 21:28:12,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:28:12,System.Runtime,% Time in GC since last GC (%),Metric,8
09/25/2026 21:28:12,System.Runtime,Time paused by GC (ms / 2 sec),Rate,23.45799999999997
09/25/2026 21:28:12,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:12,System.Runtime,Gen 1 Size (B),Metric,1608168
09/25/2026 21:28:12,System.Runtime,Gen 2 Size (B),Metric,46284512
09/25/2026 21:28:12,System.Runtime,LOH Size (B),Metric,44963160
09/25/2026 21:28:12,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:12,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:12,System.Runtime,IL Bytes Jitted (B),Metric,2713109
09/25/2026 21:28:12,System.Runtime,Number of Methods Jitted,Metric,28977
09/25/2026 21:28:12,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,156.193299999999
09/25/2026 21:28:14,System.Runtime,CPU Usage (%),Metric,10.15625
09/25/2026 21:28:14,System.Runtime,Working Set (MB),Metric,603.2384
09/25/2026 21:28:14,System.Runtime,GC Heap Size (MB),Metric,97.738248
09/25/2026 21:28:14,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:14,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:14,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:14,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:14,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:14,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,155
09/25/2026 21:28:14,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:14,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,431
09/25/2026 21:28:14,System.Runtime,Allocation Rate (B / 2 sec),Rate,8365728
09/25/2026 21:28:14,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:14,System.Runtime,GC Fragmentation (%),Metric,1.5591768381735818
09/25/2026 21:28:14,System.Runtime,GC Committed Bytes (MB),Metric,106.754048
09/25/2026 21:28:14,System.Runtime,Exception Count (Count / 2 sec),Rate,9
09/25/2026 21:28:14,System.Runtime,% Time in GC since last GC (%),Metric,8
09/25/2026 21:28:14,System.Runtime,Time paused by GC (ms / 2 sec),Rate,33.968000000000075
09/25/2026 21:28:14,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:14,System.Runtime,Gen 1 Size (B),Metric,3823872
09/25/2026 21:28:14,System.Runtime,Gen 2 Size (B),Metric,47744936
09/25/2026 21:28:14,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:14,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:14,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:14,System.Runtime,IL Bytes Jitted (B),Metric,2725358
09/25/2026 21:28:14,System.Runtime,Number of Methods Jitted,Metric,29026
09/25/2026 21:28:14,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,95.17210000000159
09/25/2026 21:28:16,System.Runtime,CPU Usage (%),Metric,5.078125
09/25/2026 21:28:16,System.Runtime,Working Set (MB),Metric,603.189248
09/25/2026 21:28:16,System.Runtime,GC Heap Size (MB),Metric,98.322072
09/25/2026 21:28:16,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:16,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:16,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:16,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:16,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:16,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,129
09/25/2026 21:28:16,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:16,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,419
09/25/2026 21:28:16,System.Runtime,Allocation Rate (B / 2 sec),Rate,582168
09/25/2026 21:28:16,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:16,System.Runtime,GC Fragmentation (%),Metric,1.5591768381735818
09/25/2026 21:28:16,System.Runtime,GC Committed Bytes (MB),Metric,106.754048
09/25/2026 21:28:16,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:28:16,System.Runtime,% Time in GC since last GC (%),Metric,8
09/25/2026 21:28:16,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:28:16,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:16,System.Runtime,Gen 1 Size (B),Metric,3823872
09/25/2026 21:28:16,System.Runtime,Gen 2 Size (B),Metric,47744936
09/25/2026 21:28:16,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:16,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:16,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:16,System.Runtime,IL Bytes Jitted (B),Metric,2725358
09/25/2026 21:28:16,System.Runtime,Number of Methods Jitted,Metric,29026
09/25/2026 21:28:16,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0
09/25/2026 21:28:18,System.Runtime,CPU Usage (%),Metric,8.984375
09/25/2026 21:28:18,System.Runtime,Working Set (MB),Metric,607.735808
09/25/2026 21:28:18,System.Runtime,GC Heap Size (MB),Metric,95.923144
09/25/2026 21:28:18,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:28:18,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:28:18,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:28:18,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:28:18,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:28:18,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,138
09/25/2026 21:28:18,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:28:18,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,426
09/25/2026 21:28:18,System.Runtime,Allocation Rate (B / 2 sec),Rate,7412944
09/25/2026 21:28:18,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:28:18,System.Runtime,GC Fragmentation (%),Metric,1.5311647318651442
09/25/2026 21:28:18,System.Runtime,GC Committed Bytes (MB),Metric,111.2064
09/25/2026 21:28:18,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:28:18,System.Runtime,% Time in GC since last GC (%),Metric,1
09/25/2026 21:28:18,System.Runtime,Time paused by GC (ms / 2 sec),Rate,30.1579999999999
09/25/2026 21:28:18,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:28:18,System.Runtime,Gen 1 Size (B),Metric,1835208
09/25/2026 21:28:18,System.Runtime,Gen 2 Size (B),Metric,49206792
09/25/2026 21:28:18,System.Runtime,LOH Size (B),Metric,45072384
09/25/2026 21:28:18,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:28:18,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:28:18,System.Runtime,IL Bytes Jitted (B),Metric,2730922
09/25/2026 21:28:18,System.Runtime,Number of Methods Jitted,Metric,29095
09/25/2026 21:28:18,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,69.3798999999999
09/25/2026 21:28:20,System.Runtime,CPU Usage (%),Metric,6.8359375
